label,text,lang
0,(ต่อ Yves rocher hydra vegetal masque) ใครหน้าแพ้ง่ายก็ผ่านเถอะ แต่ถ้าเอาแค่หน้าชุ่มชื้นก็ได้อยู่แหละ เราใช้แล้วแสบ…,tha
0,"Глыба съехала с козырька здания и девушка получила оскольчатый перелом лопатки Карагандинка Шолпан Жумашева оказалась в больнице после того , как на неё с козырька здания съехала ледяная глыба . Льдина была тяжёлая и Шолпан получила оскольчатый перелом лопатки со смещением . После этого она не могла работать , финансово поддерживать родителей и заботиться о своих близких . Жумашева решила подать в суд на филиал банка , владельцев здания и КСК . В итоге первый суд постановил выплатить девушке компенсацию от КСК — 100 тысяч тенге . Шолпан говорит , что её такой результат не устроил . — Договор на уборку снега и льда , арендаторы , то есть филиал Народного банка , не заключали . И владельцы здания тоже об этом не позаботились и сотрудники КСК этим не занимались . Они обязаны были обеспечить безопасность , чистить крышу от сосулек , снега и льда , - говорит девушка . Шолпан Жумашева собирается оспорить постановление первого суда . Её не устраивает сумма компенсации , и тот факт , что ответчики ушли от наказания . Девушка будет добиваться через суд выплаты в размере трёх миллионов тенге .",rus
0,"V daný deň som navštívila aj predajňu v Dubnici nad Váhom. Mala som záujem kúpiť mobil, avšak v danej predajni nefungoval internet. Nestalo sa to prvýkrát, čo nemali funkčné počítače!!! Na to sme išli aš do Trenčína do Maxu, kde nám ochotne pomohol a poradil Váš zamestnanec. S ním sme boli spokojní.",slk
0,Plastik ne kadar ağır olursa okadar iyi olur bu malzeme okadar ağır değil kaydirak hafif,tur
1,"A touching , sophisticated film that almost seems like a documentary in the way it captures an Italian immigrant family on the brink of major changes .",eng
1,"簡単 接続 で 、 ライン ナップ も 充実 。  懐かしい 映画 も 再度 視聴 して ます 。
",jpn
1,Bald schneller mit der Bahn von Deutschland nach Paris Bald schneller mit der Bahn von Deutschland nach Paris,deu
1,AUGUS BEEF牛扒墨西哥夾餅 ANGUS Beef Tacos $9好味指數: 3.9/5抵食指數: 3.9/5墨西哥傳統食品tacos 即係用夾餅夾野黎食材料方面可以按個人喜好配搭今次揀左牛肉 牛柳粒大大舊 火候剛剛好配搭新鮮蔬菜蕃茄 入口非常清新黎多個close shot 真材實料 多到滿瀉蔬菜比例比較高 配搭清新開胃 食多啲都唔怕除左貴價咖啡店嘅包 呢個都係上班族嘅選擇,cmn
1,"大き さ 、 安定 感 、 見た目 、 全て が so  good!  角度 が 自由に 変え られる ので とても 重宝 して ます ！  もちろん オート スリープ 機能 も あり ます ！  まるで B5 版 の 手帳 の ような 見た目 で 、 カバー を つけた まま カメラ の 機能 を 利用 する に も 問題 なく 使え ました ！  着せ 替え が し たく なったら 、 別の 色 も 注文 し たい と おもい ます ！
",jpn
1,"Jako dobra hrana , lignje sa zara su vrhunske . . . Palacinke su ok ali mogle bi biti daleko bolje",hrv
1,ھەمكارلىشىپ ئورتاق پايدا ئېلىشتەك ئېچىۋېتىش روھىنى جارى قىلدۇرۇپ، ئىقتىسادنىڭ يەر شارىۋىلىشىشى ۋە سودىنى ئەركىنلەشتۈرۈشنى قەتئىي قوغدىشىمىز كېرەك.,uig
1,"１０ 枚 中 全て きちんと ダビング でき ました 。 国産 で 安心です 。 前回 ＴＤＫ を 購入 した 時 は １０ 枚 中 ４ 枚 が エラー に なり ました 。 台湾 製 だった から でしょう か 。  少し お 高め かも しれ ませ ん が 安心 を 買う 、 と いう 点 で は いい ので は 。
",jpn
0,جس ملک میں انصاف نہیں ملتا ، وہاں حق کا بول بالا کیسے ہو سکتا ہے ؟ اس ملک کو سب سے زیادہ نقصان اہل انصاف نے دیا:,urd
0,كي _ ال عادة اون اي توجور لي ديرنيي بفففف,dza
1,"リサイクル インク の 発色 が 悪かった ので 純正 品 に 戻し ました 。 やはり 発色 が 良い です 。
",jpn
1,"Początkowo była m niezadowolona - z powodu awarii została m przeniesiona do innego hotelu . Ale dzięki temu mogła m też porównać obiekty i teraz jestem pewna , że był to dobry wybór . Zarezerwowała m pobyt w Mercure ze względu na posiadanie karty accor , a poza tym obok odbywała się konferencja . Miała m pewne obawy po przeczytaniu niektórych recenzji , ale wydaje mi się , że nie były do końca uzasadnione , zwłaszcza przy takich cenach . W ramach przeprosin otrzymała m pokój o podwyższonym standardzie , był odnowiony , bardzo czysty i pięknie w nim pachniało . Pokoje nie są duże , ale dosyć wygodne . Naprawdę , nie mialam na co narzekać . Podstawową zaletą hotelu jednak nie są wygodne łóżka czy pyszne śniadania , ale fenomenalna obsługa - rzadko spotyka się tak sympatycznych i uczynnych ludzi .",pol
1,tg kodo fo saya,bam
1,"바비도 잘했고 바스코도 잘했다. 이번 결과에 대해서 불만을 품는 사람들이 나오는건 어쩌면 당연한 거지만, 그래도 바비를 아이돌이네 어쩌네 하고 깎아내리면서까지 까는건 아니라고 본다. 바비는 충분히 이길 자격이 있었다고 개인적으로 생각한다.",kor
0,"Re: Deutsche Bahn Konzern Leider kann ich mich guter Meinungen nicht anschliessen. Jeden Tag fahr ich mit der Deutschen Bahn auf Arbeit, habe Streiks , Verspätungen und sonstiges ohne murren hingenommen. Nun mus ich aber Kritik üben!!! Am Sonntag Abend kam mein Zug mit 20 Minuten Verspätung an. Eine Tür war defekt ( kann passieren) In Eile ging es zu einer anderen Tür mit noch einem Fahrgast. Bevor wir diese Tür erreichten, fuhr der Zug einfach los. Vielen Dank. !!!!!Und das mitten in der stürmischen kalten Nacht. Es gab keinerlei Unterstellmöglichkeiten.Zumal es der letzte Zug war. Nach ca. 1 Stunde wurde ich dann Gott sei Dank von Bekannten abgeholt. Was fällt der Deutschen Bahn dazu ein !!!!!!!!!!!!! Eine Stellungnahme wird erwartet.!",deu
